player,win
1002720116:Ryu,0
1002720116:Rikara,0
1002720116:aphromoo,0
1002720116:Impact,1
1002720116:Xmithie,1
1002720116:Pobelter,1
1002720116:Doublelift,1
1002720116:Olleh,1
1002720117:Impact,1
1002720117:Xmithie,1
1002720117:Pobelter,1
1002720117:Doublelift,1
1002720117:Olleh,1
1002720117:Ssumday,0
1002720117:AnDa,0
1002720117:Ryu,0
1002720117:Rikara,0
1002720117:aphromoo,0
1002720118:Impact,1
1002720118:Xmithie,1
1002720118:Pobelter,1
1002720118:Doublelift,1
1002720118:Olleh,1
1002720118:Ssumday,0
1002720118:AnDa,0
1002720118:Ryu,0
1002720118:Rikara,0
1002720118:aphromoo,0
830067:Broken Blade,1
830067:Closer,1
830067:Abbedagge,1
830067:Freeze,1
830067:Dumbledoge,1
830067:Panky,0
830067:Kirei,0
830067:Humanoid,0
830067:Luger,0
830067:LongB,0
820080:Panky,0
820080:Kirei,0
820080:Humanoid,0
820080:Luger,0
820080:LongB,0
820080:Broken Blade,1
820080:Closer,1
820080:Abbedagge,1
820080:Freeze,1
820080:Dumbledoge,1
830068:Broken Blade,1
830068:Closer,1
830068:Abbedagge,1
830068:Freeze,1
830068:Dumbledoge,1
830068:Panky,0
830068:Kirei,0
830068:Humanoid,0
830068:Luger,0
830068:Berentt,0
830097:fabFabulous,0
830097:Stomaged,0
830097:GBM,0
830097:Zeitnot,0
830097:SnowFlower,0
830097:Thaldrin,1
830097:Move,1
830097:Frozen,1
830097:Padden,1
830097:Zergsting,1
830104:Thaldrin,0
830104:Move,0
830104:Frozen,0
830104:Padden,0
830104:Zergsting,0
830104:fabFabulous,1
830104:Stomaged,1
830104:GBM,1
830104:Zeitnot,1
830104:SnowFlower,1
830105:Thaldrin,0
830105:Move,0
830105:Frozen,0
830105:Padden,0
830105:Zergsting,0
830105:fabFabulous,1
830105:Stomaged,1
830105:GBM,1
830105:Zeitnot,1
830105:SnowFlower,1
830106:fabFabulous,1
830106:Stomaged,1
830106:GBM,1
830106:Zeitnot,1
830106:SnowFlower,1
830106:Thaldrin,0
830106:Move,0
830106:Frozen,0
830106:Padden,0
830106:Zergsting,0
2018-2111Funplus PhoenixEdward Gaming:Lwx,0
2018-2111Funplus PhoenixEdward Gaming:Alex,0
2018-2111Funplus PhoenixEdward Gaming:Cool,0
2018-2111Funplus PhoenixEdward Gaming:Crisp,0
2018-2111Funplus PhoenixEdward Gaming:GimGoon,0
2018-2111Funplus PhoenixEdward Gaming:iBOY,1
2018-2111Funplus PhoenixEdward Gaming:Haro,1
2018-2111Funplus PhoenixEdward Gaming:Scout,1
2018-2111Funplus PhoenixEdward Gaming:meiko,1
2018-2111Funplus PhoenixEdward Gaming:ray,1
2018-2112Funplus PhoenixEdward Gaming:Lwx,1
2018-2112Funplus PhoenixEdward Gaming:Alex,1
2018-2112Funplus PhoenixEdward Gaming:Cool,1
2018-2112Funplus PhoenixEdward Gaming:Crisp,1
2018-2112Funplus PhoenixEdward Gaming:GimGoon,1
2018-2112Funplus PhoenixEdward Gaming:iBOY,0
2018-2112Funplus PhoenixEdward Gaming:Haro,0
2018-2112Funplus PhoenixEdward Gaming:Scout,0
2018-2112Funplus PhoenixEdward Gaming:meiko,0
2018-2112Funplus PhoenixEdward Gaming:ray,0
2018-2113Funplus PhoenixEdward Gaming:Lwx,0
2018-2113Funplus PhoenixEdward Gaming:Alex,0
2018-2113Funplus PhoenixEdward Gaming:Cool,0
2018-2113Funplus PhoenixEdward Gaming:Crisp,0
2018-2113Funplus PhoenixEdward Gaming:GimGoon,0
2018-2113Funplus PhoenixEdward Gaming:iBOY,1
2018-2113Funplus PhoenixEdward Gaming:ClearLove,1
2018-2113Funplus PhoenixEdward Gaming:Scout,1
2018-2113Funplus PhoenixEdward Gaming:meiko,1
2018-2113Funplus PhoenixEdward Gaming:ray,1
2018-2111Royal Never Give UpJD Gaming:Uzi,0
2018-2111Royal Never Give UpJD Gaming:Karsa,0
2018-2111Royal Never Give UpJD Gaming:xiaohu,0
2018-2111Royal Never Give UpJD Gaming:Ming,0
2018-2111Royal Never Give UpJD Gaming:LetMe,0
2018-2111Royal Never Give UpJD Gaming:LokeN,1
2018-2111Royal Never Give UpJD Gaming:Clid,1
2018-2111Royal Never Give UpJD Gaming:Yagao,1
2018-2111Royal Never Give UpJD Gaming:LvMao,1
2018-2111Royal Never Give UpJD Gaming:Zoom,1
2018-2112JD GamingRoyal Never Give Up:LokeN,0
2018-2112JD GamingRoyal Never Give Up:Clid,0
2018-2112JD GamingRoyal Never Give Up:Yagao,0
2018-2112JD GamingRoyal Never Give Up:LvMao,0
2018-2112JD GamingRoyal Never Give Up:Zoom,0
2018-2112JD GamingRoyal Never Give Up:Uzi,1
2018-2112JD GamingRoyal Never Give Up:Karsa,1
2018-2112JD GamingRoyal Never Give Up:xiaohu,1
2018-2112JD GamingRoyal Never Give Up:Ming,1
2018-2112JD GamingRoyal Never Give Up:LetMe,1
2018-2113Royal Never Give UpJD Gaming:Uzi,1
2018-2113Royal Never Give UpJD Gaming:Karsa,1
2018-2113Royal Never Give UpJD Gaming:xiaohu,1
2018-2113Royal Never Give UpJD Gaming:Ming,1
2018-2113Royal Never Give UpJD Gaming:LetMe,1
2018-2113Royal Never Give UpJD Gaming:LokeN,0
2018-2113Royal Never Give UpJD Gaming:Clid,0
2018-2113Royal Never Give UpJD Gaming:Yagao,0
2018-2113Royal Never Give UpJD Gaming:LvMao,0
2018-2113Royal Never Give UpJD Gaming:Zoom,0
2018-2111Team WERogue Warriors:Mystic,0
2018-2111Team WERogue Warriors:Pepper,0
2018-2111Team WERogue Warriors:xiye,0
2018-2111Team WERogue Warriors:Ben,0
2018-2111Team WERogue Warriors:957,0
2018-2111Team WERogue Warriors:SmLz,1
2018-2111Team WERogue Warriors:Kiwi,1
2018-2111Team WERogue Warriors:Doinb,1
2018-2111Team WERogue Warriors:killua,1
2018-2111Team WERogue Warriors:Holder,1
2018-2112Team WERogue Warriors:Mystic,1
2018-2112Team WERogue Warriors:Magic,1
2018-2112Team WERogue Warriors:xiye,1
2018-2112Team WERogue Warriors:Ben,1
2018-2112Team WERogue Warriors:957,1
2018-2112Team WERogue Warriors:SmLz,0
2018-2112Team WERogue Warriors:Flawless,0
2018-2112Team WERogue Warriors:Doinb,0
2018-2112Team WERogue Warriors:killua,0
2018-2112Team WERogue Warriors:Mouse,0
2018-2113Rogue WarriorsTeam WE:SmLz,0
2018-2113Rogue WarriorsTeam WE:Flawless,0
2018-2113Rogue WarriorsTeam WE:Doinb,0
2018-2113Rogue WarriorsTeam WE:killua,0
2018-2113Rogue WarriorsTeam WE:Mouse,0
2018-2113Rogue WarriorsTeam WE:Mystic,1
2018-2113Rogue WarriorsTeam WE:Magic,1
2018-2113Rogue WarriorsTeam WE:xiye,1
2018-2113Rogue WarriorsTeam WE:Ben,1
2018-2113Rogue WarriorsTeam WE:957,1
2018-2111Snake EsportsEdward Gaming:Light,1
2018-2111Snake EsportsEdward Gaming:SofM,1
2018-2111Snake EsportsEdward Gaming:Guoguo,1
2018-2111Snake EsportsEdward Gaming:Maestro,1
2018-2111Snake EsportsEdward Gaming:Flandre,1
2018-2111Snake EsportsEdward Gaming:iBOY,0
2018-2111Snake EsportsEdward Gaming:ClearLove,0
2018-2111Snake EsportsEdward Gaming:Scout,0
2018-2111Snake EsportsEdward Gaming:meiko,0
2018-2111Snake EsportsEdward Gaming:ray,0
2018-2112Edward GamingSnake Esports:iBOY,1
2018-2112Edward GamingSnake Esports:ClearLove,1
2018-2112Edward GamingSnake Esports:Scout,1
2018-2112Edward GamingSnake Esports:meiko,1
2018-2112Edward GamingSnake Esports:ray,1
2018-2112Edward GamingSnake Esports:Light,0
2018-2112Edward GamingSnake Esports:SofM,0
2018-2112Edward GamingSnake Esports:Guoguo,0
2018-2112Edward GamingSnake Esports:Maestro,0
2018-2112Edward GamingSnake Esports:Flandre,0
2018-2113Snake EsportsEdward Gaming:Light,0
2018-2113Snake EsportsEdward Gaming:SofM,0
2018-2113Snake EsportsEdward Gaming:Guoguo,0
2018-2113Snake EsportsEdward Gaming:Maestro,0
2018-2113Snake EsportsEdward Gaming:Flandre,0
2018-2113Snake EsportsEdward Gaming:iBOY,1
2018-2113Snake EsportsEdward Gaming:ClearLove,1
2018-2113Snake EsportsEdward Gaming:Scout,1
2018-2113Snake EsportsEdward Gaming:meiko,1
2018-2113Snake EsportsEdward Gaming:ray,1
2018-2111Team WESnake Esports:Mystic,1
2018-2111Team WESnake Esports:Pepper,1
2018-2111Team WESnake Esports:xiye,1
2018-2111Team WESnake Esports:Ben,1
2018-2111Team WESnake Esports:957,1
2018-2111Team WESnake Esports:Light,0
2018-2111Team WESnake Esports:SofM,0
2018-2111Team WESnake Esports:Guoguo,0
2018-2111Team WESnake Esports:Maestro,0
2018-2111Team WESnake Esports:Flandre,0
2018-2112Snake EsportsTeam WE:Light,0
2018-2112Snake EsportsTeam WE:SofM,0
2018-2112Snake EsportsTeam WE:Guoguo,0
2018-2112Snake EsportsTeam WE:Maestro,0
2018-2112Snake EsportsTeam WE:Flandre,0
2018-2112Snake EsportsTeam WE:Mystic,1
2018-2112Snake EsportsTeam WE:Pepper,1
2018-2112Snake EsportsTeam WE:xiye,1
2018-2112Snake EsportsTeam WE:Ben,1
2018-2112Snake EsportsTeam WE:957,1
801742:Smeb,0
801742:Score,0
801742:Ucal,0
801742:Deft,0
801742:Mata,0
801742:Sword,1
801742:Tarzan,1
801742:Chovy,1
801742:Viper,1
801742:Lehends,1
801761:Sword,0
801761:Tarzan,0
801761:Chovy,0
801761:Viper,0
801761:Lehends,0
801761:Smeb,1
801761:Score,1
801761:Ucal,1
801761:Deft,1
801761:Mata,1
801762:Sword,1
801762:Tarzan,1
801762:Chovy,1
801762:Viper,1
801762:Lehends,1
801762:Smeb,0
801762:Score,0
801762:Ucal,0
801762:Deft,0
801762:Mata,0
801765:Sword,0
801765:Tarzan,0
801765:Chovy,0
801765:Viper,0
801765:Lehends,0
801765:Smeb,1
801765:Score,1
801765:Ucal,1
801765:Deft,1
801765:Mata,1
801767:Smeb,1
801767:Score,1
801767:Ucal,1
801767:Deft,1
801767:Mata,1
801767:Sword,0
801767:Tarzan,0
801767:Chovy,0
801767:Viper,0
801767:Lehends,0
1002700022:Alphari,1
1002700022:Maxlore,1
1002700022:Sencux,1
1002700022:Hans Sama,1
1002700022:Mikyx,1
1002700022:Cabochard,0
1002700022:Kikis,0
1002700022:Jiizuke,0
1002700022:Attila,0
1002700022:Jactroll,0
1002700024:Cabochard,1
1002700024:Kikis,1
1002700024:Jiizuke,1
1002700024:Attila,1
1002700024:Jactroll,1
1002700024:Alphari,0
1002700024:Maxlore,0
1002700024:Sencux,0
1002700024:Hans Sama,0
1002700024:Mikyx,0
1002700025:Alphari,0
1002700025:Maxlore,0
1002700025:Sencux,0
1002700025:Hans Sama,0
1002700025:Mikyx,0
1002700025:Cabochard,1
1002700025:Kikis,1
1002700025:Jiizuke,1
1002700025:Attila,1
1002700025:Jactroll,1
1002700026:Alphari,0
1002700026:Maxlore,0
1002700026:Sencux,0
1002700026:Hans Sama,0
1002700026:Mikyx,0
1002700026:Cabochard,1
1002700026:Kikis,1
1002700026:Jiizuke,1
1002700026:Attila,1
1002700026:Jactroll,1
1002750030:Ssumday,1
1002750030:AnDa,1
1002750030:Ryu,1
1002750030:Rikara,1
1002750030:aphromoo,1
1002750030:Hauntzer,0
1002750030:Grig,0
1002750030:Bjergsen,0
1002750030:Zven,0
1002750030:Mithy,0
1002750032:Hauntzer,1
1002750032:Grig,1
1002750032:Bjergsen,1
1002750032:Zven,1
1002750032:Mithy,1
1002750032:Ssumday,0
1002750032:AnDa,0
1002750032:Ryu,0
1002750032:Cody Sun,0
1002750032:aphromoo,0
1002750034:Ssumday,1
1002750034:AnDa,1
1002750034:Ryu,1
1002750034:Cody Sun,1
1002750034:aphromoo,1
1002750034:Hauntzer,0
1002750034:Grig,0
1002750034:Bjergsen,0
1002750034:Zven,0
1002750034:Mithy,0
1002750035:Hauntzer,1
1002750035:Grig,1
1002750035:Bjergsen,1
1002750035:Zven,1
1002750035:Mithy,1
1002750035:Ssumday,0
1002750035:AnDa,0
1002750035:Ryu,0
1002750035:Cody Sun,0
1002750035:aphromoo,0
1002750036:Ssumday,0
1002750036:AnDa,0
1002750036:Ryu,0
1002750036:Cody Sun,0
1002750036:aphromoo,0
1002750036:Hauntzer,1
1002750036:Grig,1
1002750036:Bjergsen,1
1002750036:Zven,1
1002750036:Mithy,1
1002700040:Bwipo,0
1002700040:Broxah,0
1002700040:Caps,0
1002700040:Rekkles,0
1002700040:Hylissang,0
1002700040:Vizicsacsi,1
1002700040:Amazing,1
1002700040:Nukeduck,1
1002700040:Upset,1
1002700040:Vander,1
1002700041:Vizicsacsi,0
1002700041:Amazing,0
1002700041:Nukeduck,0
1002700041:Upset,0
1002700041:Vander,0
1002700041:sOAZ,1
1002700041:Broxah,1
1002700041:Caps,1
1002700041:Rekkles,1
1002700041:Hylissang,1
1002700044:sOAZ,1
1002700044:Broxah,1
1002700044:Caps,1
1002700044:Rekkles,1
1002700044:Hylissang,1
1002700044:Vizicsacsi,0
1002700044:Amazing,0
1002700044:Nukeduck,0
1002700044:Upset,0
1002700044:Vander,0
1002700045:sOAZ,1
1002700045:Broxah,1
1002700045:Caps,1
1002700045:Rekkles,1
1002700045:Hylissang,1
1002700045:Vizicsacsi,0
1002700045:Amazing,0
1002700045:Nukeduck,0
1002700045:Upset,0
1002700045:Vander,0
1002750055:Impact,1
1002750055:Xmithie,1
1002750055:Pobelter,1
1002750055:Doublelift,1
1002750055:Olleh,1
1002750055:Licorice,0
1002750055:Blaber,0
1002750055:Jensen,0
1002750055:Sneaky,0
1002750055:Zeyzal,0
1002750058:Impact,1
1002750058:Xmithie,1
1002750058:Pobelter,1
1002750058:Doublelift,1
1002750058:Olleh,1
1002750058:Licorice,0
1002750058:Svenskeren,0
1002750058:Goldenglue,0
1002750058:Sneaky,0
1002750058:Zeyzal,0
1002750060:Impact,1
1002750060:Xmithie,1
1002750060:Pobelter,1
1002750060:Doublelift,1
1002750060:Olleh,1
1002750060:Licorice,0
1002750060:Svenskeren,0
1002750060:Jensen,0
1002750060:Sneaky,0
1002750060:Zeyzal,0
720545:Zantins,0
720545:Ranger,0
720545:dyNquedo,0
720545:TitaN,0
720545:Riyev,0
720545:Jisu,1
720545:Shrimp,1
720545:Goku,1
720545:brTT,1
720545:esA,1
720552:Zantins,1
720552:Ranger,1
720552:dyNquedo,1
720552:TitaN,1
720552:Riyev,1
720552:Jisu,0
720552:Shrimp,0
720552:Goku,0
720552:brTT,0
720552:esA,0
720554:Zantins,1
720554:Ranger,1
720554:dyNquedo,1
720554:TitaN,1
720554:Riyev,1
720554:Jisu,0
720554:Shrimp,0
720554:Goku,0
720554:brTT,0
720554:esA,0
720555:Jisu,1
720555:Shrimp,1
720555:Goku,1
720555:brTT,1
720555:esA,1
720555:Zantins,0
720555:Ranger,0
720555:dyNquedo,0
720555:TitaN,0
720555:Riyev,0
720556:Zantins,1
720556:Ranger,1
720556:dyNquedo,1
720556:TitaN,1
720556:Riyev,1
720556:Jisu,0
720556:Shrimp,0
720556:Goku,0
720556:brTT,0
720556:esA,0
1760084:erssu,1
1760084:Gemini,1
1760084:cyeol,1
1760084:Unified,1
1760084:Kaiwing,1
1760084:Rest,0
1760084:Breaker,0
1760084:FoFo,0
1760084:Lilv,0
1760084:Ysera,0
1770088:Rest,1
1770088:Breaker,1
1770088:FoFo,1
1770088:Lilv,1
1770088:Ysera,1
1770088:erssu,0
1770088:Gemini,0
1770088:cyeol,0
1770088:Unified,0
1770088:Kaiwing,0
1770090:erssu,0
1770090:Gemini,0
1770090:cyeol,0
1770090:Unified,0
1770090:Kaiwing,0
1770090:Rest,1
1770090:Breaker,1
1770090:FoFo,1
1770090:Lilv,1
1770090:Ysera,1
1770094:Rest,1
1770094:Breaker,1
1770094:FoFo,1
1770094:Lilv,1
1770094:Ysera,1
1770094:erssu,0
1770094:Gemini,0
1770094:cyeol,0
1770094:Unified,0
1770094:Kaiwing,0
1770138:Liang,1
1770138:Kongyue,1
1770138:Uniboy,1
1770138:Breeze,1
1770138:K,1
1770138:Rest,0
1770138:Breaker,0
1770138:FoFo,0
1770138:Lilv,0
1770138:Ysera,0
1770140:Rest,0
1770140:Breaker,0
1770140:FoFo,0
1770140:Lilv,0
1770140:Ysera,0
1770140:Liang,1
1770140:Kongyue,1
1770140:Uniboy,1
1770140:Breeze,1
1770140:K,1
1770141:Liang,1
1770141:Kongyue,1
1770141:Uniboy,1
1770141:Breeze,1
1770141:K,1
1770141:Rest,0
1770141:Breaker,0
1770141:FoFo,0
1770141:Lilv,0
1770141:Ysera,0
2018-2pR11Funplus PhoenixJD Gaming:Lwx,0
2018-2pR11Funplus PhoenixJD Gaming:Alex,0
2018-2pR11Funplus PhoenixJD Gaming:Cool,0
2018-2pR11Funplus PhoenixJD Gaming:Crisp,0
2018-2pR11Funplus PhoenixJD Gaming:GimGoon,0
2018-2pR11Funplus PhoenixJD Gaming:LokeN,1
2018-2pR11Funplus PhoenixJD Gaming:Clid,1
2018-2pR11Funplus PhoenixJD Gaming:Yagao,1
2018-2pR11Funplus PhoenixJD Gaming:LvMao,1
2018-2pR11Funplus PhoenixJD Gaming:Zoom,1
2018-2pR12Funplus PhoenixJD Gaming:Lwx,1
2018-2pR12Funplus PhoenixJD Gaming:Alex,1
2018-2pR12Funplus PhoenixJD Gaming:Cool,1
2018-2pR12Funplus PhoenixJD Gaming:Crisp,1
2018-2pR12Funplus PhoenixJD Gaming:GimGoon,1
2018-2pR12Funplus PhoenixJD Gaming:LokeN,0
2018-2pR12Funplus PhoenixJD Gaming:Clid,0
2018-2pR12Funplus PhoenixJD Gaming:Yagao,0
2018-2pR12Funplus PhoenixJD Gaming:LvMao,0
2018-2pR12Funplus PhoenixJD Gaming:Zoom,0
2018-2pR13Funplus PhoenixJD Gaming:Lwx,0
2018-2pR13Funplus PhoenixJD Gaming:Alex,0
2018-2pR13Funplus PhoenixJD Gaming:Cool,0
2018-2pR13Funplus PhoenixJD Gaming:Crisp,0
2018-2pR13Funplus PhoenixJD Gaming:GimGoon,0
2018-2pR13Funplus PhoenixJD Gaming:LokeN,1
2018-2pR13Funplus PhoenixJD Gaming:Clid,1
2018-2pR13Funplus PhoenixJD Gaming:Yagao,1
2018-2pR13Funplus PhoenixJD Gaming:LvMao,1
2018-2pR13Funplus PhoenixJD Gaming:Zoom,1
2018-2pR11Topsports GamingSuning Gaming:Qiuqiu,0
2018-2pR11Topsports GamingSuning Gaming:Xx,0
2018-2pR11Topsports GamingSuning Gaming:Corn,0
2018-2pR11Topsports GamingSuning Gaming:CAT,0
2018-2pR11Topsports GamingSuning Gaming:Lies,0
2018-2pR11Topsports GamingSuning Gaming:Fury,1
2018-2pR11Topsports GamingSuning Gaming:H4cker,1
2018-2pR11Topsports GamingSuning Gaming:Angel,1
2018-2pR11Topsports GamingSuning Gaming:Yoon,1
2018-2pR11Topsports GamingSuning Gaming:XiaoAL,1
2018-2pR12Topsports GamingSuning Gaming:Qiuqiu,0
2018-2pR12Topsports GamingSuning Gaming:Xx,0
2018-2pR12Topsports GamingSuning Gaming:Corn,0
2018-2pR12Topsports GamingSuning Gaming:CAT,0
2018-2pR12Topsports GamingSuning Gaming:Lies,0
2018-2pR12Topsports GamingSuning Gaming:Fury,1
2018-2pR12Topsports GamingSuning Gaming:H4cker,1
2018-2pR12Topsports GamingSuning Gaming:Angel,1
2018-2pR12Topsports GamingSuning Gaming:Yoon,1
2018-2pR12Topsports GamingSuning Gaming:XiaoAL,1
2018-2pR13Topsports GamingSuning Gaming:Qiuqiu,1
2018-2pR13Topsports GamingSuning Gaming:Xx,1
2018-2pR13Topsports GamingSuning Gaming:Corn,1
2018-2pR13Topsports GamingSuning Gaming:CAT,1
2018-2pR13Topsports GamingSuning Gaming:Moyu,1
2018-2pR13Topsports GamingSuning Gaming:Fury,0
2018-2pR13Topsports GamingSuning Gaming:H4cker,0
2018-2pR13Topsports GamingSuning Gaming:Angel,0
2018-2pR13Topsports GamingSuning Gaming:Yoon,0
2018-2pR13Topsports GamingSuning Gaming:XiaoAL,0
2018-2pR14Topsports GamingSuning Gaming:Qiuqiu,1
2018-2pR14Topsports GamingSuning Gaming:Xx,1
2018-2pR14Topsports GamingSuning Gaming:Corn,1
2018-2pR14Topsports GamingSuning Gaming:CAT,1
2018-2pR14Topsports GamingSuning Gaming:Moyu,1
2018-2pR14Topsports GamingSuning Gaming:Fury,0
2018-2pR14Topsports GamingSuning Gaming:H4cker,0
2018-2pR14Topsports GamingSuning Gaming:Angel,0
2018-2pR14Topsports GamingSuning Gaming:Yoon,0
2018-2pR14Topsports GamingSuning Gaming:XiaoAL,0
2018-2pR21JD GamingEdward Gaming:LokeN,1
2018-2pR21JD GamingEdward Gaming:Clid,1
2018-2pR21JD GamingEdward Gaming:Yagao,1
2018-2pR21JD GamingEdward Gaming:LvMao,1
2018-2pR21JD GamingEdward Gaming:Zoom,1
2018-2pR21JD GamingEdward Gaming:iBOY,0
2018-2pR21JD GamingEdward Gaming:ClearLove,0
2018-2pR21JD GamingEdward Gaming:Scout,0
2018-2pR21JD GamingEdward Gaming:meiko,0
2018-2pR21JD GamingEdward Gaming:ray,0
2018-2pR22JD GamingEdward Gaming:LokeN,1
2018-2pR22JD GamingEdward Gaming:Clid,1
2018-2pR22JD GamingEdward Gaming:Yagao,1
2018-2pR22JD GamingEdward Gaming:LvMao,1
2018-2pR22JD GamingEdward Gaming:Zoom,1
2018-2pR22JD GamingEdward Gaming:iBOY,0
2018-2pR22JD GamingEdward Gaming:ClearLove,0
2018-2pR22JD GamingEdward Gaming:Scout,0
2018-2pR22JD GamingEdward Gaming:meiko,0
2018-2pR22JD GamingEdward Gaming:ray,0
2018-2pR23Edward GamingJD Gaming:iBOY,1
2018-2pR23Edward GamingJD Gaming:Haro,1
2018-2pR23Edward GamingJD Gaming:Scout,1
2018-2pR23Edward GamingJD Gaming:meiko,1
2018-2pR23Edward GamingJD Gaming:ray,1
2018-2pR23Edward GamingJD Gaming:LokeN,0
2018-2pR23Edward GamingJD Gaming:Clid,0
2018-2pR23Edward GamingJD Gaming:Yagao,0
2018-2pR23Edward GamingJD Gaming:LvMao,0
2018-2pR23Edward GamingJD Gaming:Zoom,0
2018-2pR24JD GamingEdward Gaming:LokeN,1
2018-2pR24JD GamingEdward Gaming:Clid,1
2018-2pR24JD GamingEdward Gaming:Yagao,1
2018-2pR24JD GamingEdward Gaming:LvMao,1
2018-2pR24JD GamingEdward Gaming:Zoom,1
2018-2pR24JD GamingEdward Gaming:iBOY,0
2018-2pR24JD GamingEdward Gaming:Haro,0
2018-2pR24JD GamingEdward Gaming:Scout,0
2018-2pR24JD GamingEdward Gaming:meiko,0
2018-2pR24JD GamingEdward Gaming:ray,0
2018-2pR21Topsports GamingRoyal Never Give Up:Qiuqiu,0
2018-2pR21Topsports GamingRoyal Never Give Up:Xx,0
2018-2pR21Topsports GamingRoyal Never Give Up:Corn,0
2018-2pR21Topsports GamingRoyal Never Give Up:CAT,0
2018-2pR21Topsports GamingRoyal Never Give Up:Moyu,0
2018-2pR21Topsports GamingRoyal Never Give Up:Able,1
2018-2pR21Topsports GamingRoyal Never Give Up:Mlxg,1
2018-2pR21Topsports GamingRoyal Never Give Up:xiaohu,1
2018-2pR21Topsports GamingRoyal Never Give Up:Ming,1
2018-2pR21Topsports GamingRoyal Never Give Up:Zz1tai,1
2018-2pR22Topsports GamingRoyal Never Give Up:Qiuqiu,1
2018-2pR22Topsports GamingRoyal Never Give Up:Xx,1
2018-2pR22Topsports GamingRoyal Never Give Up:Corn,1
2018-2pR22Topsports GamingRoyal Never Give Up:CAT,1
2018-2pR22Topsports GamingRoyal Never Give Up:Moyu,1
2018-2pR22Topsports GamingRoyal Never Give Up:Able,0
2018-2pR22Topsports GamingRoyal Never Give Up:Mlxg,0
2018-2pR22Topsports GamingRoyal Never Give Up:xiaohu,0
2018-2pR22Topsports GamingRoyal Never Give Up:Ming,0
2018-2pR22Topsports GamingRoyal Never Give Up:LetMe,0
2018-2pR23Topsports GamingRoyal Never Give Up:Qiuqiu,0
2018-2pR23Topsports GamingRoyal Never Give Up:Xx,0
2018-2pR23Topsports GamingRoyal Never Give Up:Corn,0
2018-2pR23Topsports GamingRoyal Never Give Up:CAT,0
2018-2pR23Topsports GamingRoyal Never Give Up:Moyu,0
2018-2pR23Topsports GamingRoyal Never Give Up:Uzi,1
2018-2pR23Topsports GamingRoyal Never Give Up:Karsa,1
2018-2pR23Topsports GamingRoyal Never Give Up:xiaohu,1
2018-2pR23Topsports GamingRoyal Never Give Up:Ming,1
2018-2pR23Topsports GamingRoyal Never Give Up:LetMe,1
2018-2pR24Topsports GamingRoyal Never Give Up:Qiuqiu,0
2018-2pR24Topsports GamingRoyal Never Give Up:Xx,0
2018-2pR24Topsports GamingRoyal Never Give Up:Corn,0
2018-2pR24Topsports GamingRoyal Never Give Up:CAT,0
2018-2pR24Topsports GamingRoyal Never Give Up:Moyu,0
2018-2pR24Topsports GamingRoyal Never Give Up:Uzi,1
2018-2pR24Topsports GamingRoyal Never Give Up:Karsa,1
2018-2pR24Topsports GamingRoyal Never Give Up:xiaohu,1
2018-2pR24Topsports GamingRoyal Never Give Up:Ming,1
2018-2pR24Topsports GamingRoyal Never Give Up:LetMe,1
2018-2pSF1JD GamingInvictus Gaming:LokeN,0
2018-2pSF1JD GamingInvictus Gaming:Clid,0
2018-2pSF1JD GamingInvictus Gaming:Yagao,0
2018-2pSF1JD GamingInvictus Gaming:LvMao,0
2018-2pSF1JD GamingInvictus Gaming:Zoom,0
2018-2pSF1JD GamingInvictus Gaming:JackeyLove,1
2018-2pSF1JD GamingInvictus Gaming:Ning,1
2018-2pSF1JD GamingInvictus Gaming:RooKie,1
2018-2pSF1JD GamingInvictus Gaming:Baolan,1
2018-2pSF1JD GamingInvictus Gaming:Duke,1
2018-2pSF2Invictus GamingJD Gaming:JackeyLove,0
2018-2pSF2Invictus GamingJD Gaming:Ning,0
2018-2pSF2Invictus GamingJD Gaming:RooKie,0
2018-2pSF2Invictus GamingJD Gaming:Baolan,0
2018-2pSF2Invictus GamingJD Gaming:Duke,0
2018-2pSF2Invictus GamingJD Gaming:LokeN,1
2018-2pSF2Invictus GamingJD Gaming:Clid,1
2018-2pSF2Invictus GamingJD Gaming:Yagao,1
2018-2pSF2Invictus GamingJD Gaming:LvMao,1
2018-2pSF2Invictus GamingJD Gaming:Zoom,1
2018-2pSF3JD GamingInvictus Gaming:LokeN,0
2018-2pSF3JD GamingInvictus Gaming:Clid,0
2018-2pSF3JD GamingInvictus Gaming:Yagao,0
2018-2pSF3JD GamingInvictus Gaming:LvMao,0
2018-2pSF3JD GamingInvictus Gaming:Zoom,0
2018-2pSF3JD GamingInvictus Gaming:JackeyLove,1
2018-2pSF3JD GamingInvictus Gaming:Ning,1
2018-2pSF3JD GamingInvictus Gaming:RooKie,1
2018-2pSF3JD GamingInvictus Gaming:Baolan,1
2018-2pSF3JD GamingInvictus Gaming:TheShy,1
2018-2pSF4Invictus GamingJD Gaming:JackeyLove,0
2018-2pSF4Invictus GamingJD Gaming:Ning,0
2018-2pSF4Invictus GamingJD Gaming:RooKie,0
2018-2pSF4Invictus GamingJD Gaming:Baolan,0
2018-2pSF4Invictus GamingJD Gaming:TheShy,0
2018-2pSF4Invictus GamingJD Gaming:LokeN,1
2018-2pSF4Invictus GamingJD Gaming:Clid,1
2018-2pSF4Invictus GamingJD Gaming:Yagao,1
2018-2pSF4Invictus GamingJD Gaming:LvMao,1
