src_player,dest_champion,relation
2018-293Invictus GamingLGD Gaming:Yuuki,Swain,HAS_CHAMPION
2018-293Invictus GamingLGD Gaming:Pyl,Tahm Kench,HAS_CHAMPION
2018-293Invictus GamingLGD Gaming:Jinoo,Gangplank,HAS_CHAMPION
2018-291Suning GamingLGD Gaming:Fury,Miss Fortune,HAS_CHAMPION
2018-291Suning GamingLGD Gaming:H4cker,Camille,HAS_CHAMPION
2018-291Suning GamingLGD Gaming:Angel,Orianna,HAS_CHAMPION
2018-291Suning GamingLGD Gaming:Yoon,Shen,HAS_CHAMPION
2018-291Suning GamingLGD Gaming:XiaoAL,Gnar,HAS_CHAMPION
2018-291Suning GamingLGD Gaming:Y4,Varus,HAS_CHAMPION
2018-291Suning GamingLGD Gaming:Eimy,Nocturne,HAS_CHAMPION
2018-291Suning GamingLGD Gaming:Yuuki,LeBlanc,HAS_CHAMPION
2018-291Suning GamingLGD Gaming:Pyl,Alistar,HAS_CHAMPION
2018-291Suning GamingLGD Gaming:Jinoo,Ryze,HAS_CHAMPION
2018-292LGD GamingSuning Gaming:Y4,Orianna,HAS_CHAMPION
2018-292LGD GamingSuning Gaming:Eimy,Gragas,HAS_CHAMPION
2018-292LGD GamingSuning Gaming:Yuuki,Yasuo,HAS_CHAMPION
2018-292LGD GamingSuning Gaming:Pyl,Fiddlesticks,HAS_CHAMPION
2018-292LGD GamingSuning Gaming:Jinoo,Kennen,HAS_CHAMPION
2018-292LGD GamingSuning Gaming:Fury,Varus,HAS_CHAMPION
2018-292LGD GamingSuning Gaming:H4cker,Trundle,HAS_CHAMPION
2018-292LGD GamingSuning Gaming:Angel,Ryze,HAS_CHAMPION
2018-292LGD GamingSuning Gaming:Yoon,Braum,HAS_CHAMPION
2018-292LGD GamingSuning Gaming:XiaoAL,Gangplank,HAS_CHAMPION
2018-291OMGEdward Gaming:Chelly,Tristana,HAS_CHAMPION
2018-291OMGEdward Gaming:jiekou,Sejuani,HAS_CHAMPION
2018-291OMGEdward Gaming:icon,Taliyah,HAS_CHAMPION
2018-291OMGEdward Gaming:Five,Rakan,HAS_CHAMPION
2018-291OMGEdward Gaming:Xiyang,Dr. Mundo,HAS_CHAMPION
2018-291OMGEdward Gaming:iBOY,KaiSa,HAS_CHAMPION
2018-291OMGEdward Gaming:ClearLove,Xin Zhao,HAS_CHAMPION
2018-291OMGEdward Gaming:Scout,Ryze,HAS_CHAMPION
2018-291OMGEdward Gaming:meiko,Leona,HAS_CHAMPION
2018-291OMGEdward Gaming:ray,Ornn,HAS_CHAMPION
2018-292OMGEdward Gaming:Chelly,Ashe,HAS_CHAMPION
2018-292OMGEdward Gaming:jiekou,Taliyah,HAS_CHAMPION
2018-292OMGEdward Gaming:icon,Kled,HAS_CHAMPION
2018-292OMGEdward Gaming:Five,Rakan,HAS_CHAMPION
2018-292OMGEdward Gaming:Xiyang,Dr. Mundo,HAS_CHAMPION
2018-292OMGEdward Gaming:iBOY,KaiSa,HAS_CHAMPION
2018-292OMGEdward Gaming:ClearLove,Trundle,HAS_CHAMPION
2018-292OMGEdward Gaming:Scout,Ryze,HAS_CHAMPION
2018-292OMGEdward Gaming:meiko,Alistar,HAS_CHAMPION
2018-292OMGEdward Gaming:ray,Gnar,HAS_CHAMPION
2018-291OMGSnake Esports:XuanXuanPi,Yasuo,HAS_CHAMPION
2018-291OMGSnake Esports:jiekou,Trundle,HAS_CHAMPION
2018-291OMGSnake Esports:icon,Akali,HAS_CHAMPION
2018-291OMGSnake Esports:Five,Gragas,HAS_CHAMPION
2018-291OMGSnake Esports:Xiyang,Ornn,HAS_CHAMPION
2018-291OMGSnake Esports:Light,Varus,HAS_CHAMPION
2018-291OMGSnake Esports:SofM,Camille,HAS_CHAMPION
2018-291OMGSnake Esports:Guoguo,Swain,HAS_CHAMPION
2018-291OMGSnake Esports:Hudie,Alistar,HAS_CHAMPION
2018-291OMGSnake Esports:Flandre,Ryze,HAS_CHAMPION
2018-292Snake EsportsOMG:Light,KaiSa,HAS_CHAMPION
2018-292Snake EsportsOMG:SofM,Camille,HAS_CHAMPION
2018-292Snake EsportsOMG:Guoguo,Galio,HAS_CHAMPION
2018-292Snake EsportsOMG:Hudie,Alistar,HAS_CHAMPION
2018-292Snake EsportsOMG:Flandre,Ryze,HAS_CHAMPION
2018-292Snake EsportsOMG:XuanXuanPi,Miss Fortune,HAS_CHAMPION
2018-292Snake EsportsOMG:jiekou,Trundle,HAS_CHAMPION
2018-292Snake EsportsOMG:icon,Swain,HAS_CHAMPION
2018-292Snake EsportsOMG:Five,Morgana,HAS_CHAMPION
2018-292Snake EsportsOMG:Xiyang,Ornn,HAS_CHAMPION
2018-293OMGSnake Esports:XuanXuanPi,Miss Fortune,HAS_CHAMPION
2018-293OMGSnake Esports:jiekou,Trundle,HAS_CHAMPION
2018-293OMGSnake Esports:icon,Syndra,HAS_CHAMPION
2018-293OMGSnake Esports:Five,Fiddlesticks,HAS_CHAMPION
2018-293OMGSnake Esports:Xiyang,Swain,HAS_CHAMPION
2018-293OMGSnake Esports:Light,Jhin,HAS_CHAMPION
2018-293OMGSnake Esports:SofM,Gragas,HAS_CHAMPION
2018-293OMGSnake Esports:Guoguo,Azir,HAS_CHAMPION
2018-293OMGSnake Esports:Maestro,Tahm Kench,HAS_CHAMPION
2018-293OMGSnake Esports:Flandre,Ornn,HAS_CHAMPION
2018-291Topsports GamingRogue Warriors:Qiuqiu,Varus,HAS_CHAMPION
2018-291Topsports GamingRogue Warriors:Xx,Camille,HAS_CHAMPION
2018-291Topsports GamingRogue Warriors:Ggoong,Zoe,HAS_CHAMPION
2018-291Topsports GamingRogue Warriors:CAT,Braum,HAS_CHAMPION
2018-291Topsports GamingRogue Warriors:Moyu,Gragas,HAS_CHAMPION
2018-291Topsports GamingRogue Warriors:SmLz,Ashe,HAS_CHAMPION
2018-291Topsports GamingRogue Warriors:Kiwi,Jarvan IV,HAS_CHAMPION
2018-291Topsports GamingRogue Warriors:Doinb,Lulu,HAS_CHAMPION
2018-291Topsports GamingRogue Warriors:killua,Tahm Kench,HAS_CHAMPION
2018-291Topsports GamingRogue Warriors:Holder,Gangplank,HAS_CHAMPION
2018-292Topsports GamingRogue Warriors:Qiuqiu,Taliyah,HAS_CHAMPION
2018-292Topsports GamingRogue Warriors:Xx,Gragas,HAS_CHAMPION
2018-292Topsports GamingRogue Warriors:Corn,Irelia,HAS_CHAMPION
2018-292Topsports GamingRogue Warriors:CAT,Alistar,HAS_CHAMPION
2018-292Topsports GamingRogue Warriors:Moyu,Gangplank,HAS_CHAMPION
2018-292Topsports GamingRogue Warriors:SmLz,Varus,HAS_CHAMPION
2018-292Topsports GamingRogue Warriors:Kiwi,Sejuani,HAS_CHAMPION
2018-292Topsports GamingRogue Warriors:Doinb,Kled,HAS_CHAMPION
2018-292Topsports GamingRogue Warriors:killua,Morgana,HAS_CHAMPION
2018-292Topsports GamingRogue Warriors:Holder,Vladimir,HAS_CHAMPION
2018-291JD GamingVici Gaming:LokeN,Varus,HAS_CHAMPION
2018-291JD GamingVici Gaming:Clid,Trundle,HAS_CHAMPION
2018-291JD GamingVici Gaming:Yagao,Yasuo,HAS_CHAMPION
2018-291JD GamingVici Gaming:LvMao,Tahm Kench,HAS_CHAMPION
2018-291JD GamingVici Gaming:Zoom,Swain,HAS_CHAMPION
2018-291JD GamingVici Gaming:Martin,Ezreal,HAS_CHAMPION
2018-291JD GamingVici Gaming:Youdang,Xin Zhao,HAS_CHAMPION
2018-291JD GamingVici Gaming:CoCo,Zoe,HAS_CHAMPION
2018-291JD GamingVici Gaming:Caveman,Rakan,HAS_CHAMPION
2018-291JD GamingVici Gaming:Aodi,Camille,HAS_CHAMPION
2018-291Vici GamingInvictus Gaming:Martin,Ezreal,HAS_CHAMPION
2018-291Vici GamingInvictus Gaming:Youdang,Xin Zhao,HAS_CHAMPION
2018-291Vici GamingInvictus Gaming:FireRain,Varus,HAS_CHAMPION
2018-291Vici GamingInvictus Gaming:Xintai,Morgana,HAS_CHAMPION
2018-291Vici GamingInvictus Gaming:Meow,Jayce,HAS_CHAMPION
2018-291Vici GamingInvictus Gaming:WXZ,Jhin,HAS_CHAMPION
2018-291Vici GamingInvictus Gaming:Ning,Olaf,HAS_CHAMPION
2018-291Vici GamingInvictus Gaming:RooKie,Zoe,HAS_CHAMPION
2018-291Vici GamingInvictus Gaming:JackeyLove,Tahm Kench,HAS_CHAMPION
2018-291Vici GamingInvictus Gaming:TheShy,Camille,HAS_CHAMPION
2018-292Invictus GamingVici Gaming:JackeyLove,Varus,HAS_CHAMPION
2018-292Invictus GamingVici Gaming:Ning,Trundle,HAS_CHAMPION
2018-292Invictus GamingVici Gaming:RooKie,Syndra,HAS_CHAMPION
2018-292Invictus GamingVici Gaming:Baolan,Alistar,HAS_CHAMPION
2018-292Invictus GamingVici Gaming:TheShy,Jayce,HAS_CHAMPION
2018-292Invictus GamingVici Gaming:Martin,Ashe,HAS_CHAMPION
2018-292Invictus GamingVici Gaming:Youdang,Zac,HAS_CHAMPION
2018-292Invictus GamingVici Gaming:FireRain,Yasuo,HAS_CHAMPION
2018-292Invictus GamingVici Gaming:Xintai,Braum,HAS_CHAMPION
2018-292Invictus GamingVici Gaming:Snow,Chogath,HAS_CHAMPION
2018-292JD GamingVici Gaming:LokeN,Jhin,HAS_CHAMPION
2018-292JD GamingVici Gaming:Clid,Trundle,HAS_CHAMPION
2018-292JD GamingVici Gaming:Yagao,LeBlanc,HAS_CHAMPION
2018-292JD GamingVici Gaming:LvMao,Tahm Kench,HAS_CHAMPION
2018-292JD GamingVici Gaming:Zoom,Ornn,HAS_CHAMPION
2018-292JD GamingVici Gaming:Martin,Ezreal,HAS_CHAMPION
2018-292JD GamingVici Gaming:Youdang,Taliyah,HAS_CHAMPION
2018-292JD GamingVici Gaming:CoCo,Zoe,HAS_CHAMPION
2018-292JD GamingVici Gaming:Caveman,Rakan,HAS_CHAMPION
2018-292JD GamingVici Gaming:Aodi,Gnar,HAS_CHAMPION
2018-281Invictus GamingBilibili Gaming:JackeyLove,Ezreal,HAS_CHAMPION
2018-281Invictus GamingBilibili Gaming:Ning,Kindred,HAS_CHAMPION
2018-281Invictus GamingBilibili Gaming:RooKie,Orianna,HAS_CHAMPION
2018-281Invictus GamingBilibili Gaming:Baolan,Tahm Kench,HAS_CHAMPION
2018-281Invictus GamingBilibili Gaming:Duke,Gangplank,HAS_CHAMPION
2018-281Invictus GamingBilibili Gaming:jinjiao,Varus,HAS_CHAMPION
2018-281Invictus GamingBilibili Gaming:Chieftain,Trundle,HAS_CHAMPION
2018-281Invictus GamingBilibili Gaming:Mole,Velkoz,HAS_CHAMPION
2018-281Invictus GamingBilibili Gaming:road,Zilean,HAS_CHAMPION
2018-281Invictus GamingBilibili Gaming:AmazingJ,Gnar,HAS_CHAMPION
2018-282Bilibili GamingInvictus Gaming:jinjiao,Varus,HAS_CHAMPION
2018-282Bilibili GamingInvictus Gaming:M1anhua,Lee Sin,HAS_CHAMPION
2018-282Bilibili GamingInvictus Gaming:Athena,Orianna,HAS_CHAMPION
2018-282Bilibili GamingInvictus Gaming:road,Shen,HAS_CHAMPION
2018-282Bilibili GamingInvictus Gaming:AmazingJ,Gragas,HAS_CHAMPION
2018-282Bilibili GamingInvictus Gaming:JackeyLove,Lucian,HAS_CHAMPION
2018-282Bilibili GamingInvictus Gaming:Ning,Jarvan IV,HAS_CHAMPION
2018-282Bilibili GamingInvictus Gaming:RooKie,Ryze,HAS_CHAMPION
2018-282Bilibili GamingInvictus Gaming:Baolan,Alistar,HAS_CHAMPION
2018-282Bilibili GamingInvictus Gaming:TheShy,Kennen,HAS_CHAMPION
2018-281OMGFunplus Phoenix:Chelly,Swain,HAS_CHAMPION
2018-281OMGFunplus Phoenix:World6,Nocturne,HAS_CHAMPION
2018-281OMGFunplus Phoenix:icon,Kled,HAS_CHAMPION
2018-281OMGFunplus Phoenix:Five,Shen,HAS_CHAMPION
2018-281OMGFunplus Phoenix:Xiyang,Gnar,HAS_CHAMPION
2018-281OMGFunplus Phoenix:Lwx,Lucian,HAS_CHAMPION
2018-281OMGFunplus Phoenix:Alex,Trundle,HAS_CHAMPION
2018-281OMGFunplus Phoenix:Cool,Zoe,HAS_CHAMPION
2018-281OMGFunplus Phoenix:Crisp,Rakan,HAS_CHAMPION
2018-281OMGFunplus Phoenix:GimGoon,Dr. Mundo,HAS_CHAMPION
2018-282Funplus PhoenixOMG:Lwx,Swain,HAS_CHAMPION
2018-282Funplus PhoenixOMG:Alex,Kindred,HAS_CHAMPION
2018-282Funplus PhoenixOMG:Cool,Galio,HAS_CHAMPION
2018-282Funplus PhoenixOMG:Crisp,Shen,HAS_CHAMPION
2018-282Funplus PhoenixOMG:GimGoon,Camille,HAS_CHAMPION
2018-282Funplus PhoenixOMG:Chelly,Varus,HAS_CHAMPION
2018-282Funplus PhoenixOMG:jiekou,Gragas,HAS_CHAMPION
2018-282Funplus PhoenixOMG:icon,Ryze,HAS_CHAMPION
2018-282Funplus PhoenixOMG:Five,Tahm Kench,HAS_CHAMPION
2018-282Funplus PhoenixOMG:Xiyang,Poppy,HAS_CHAMPION
2018-281Royal Never Give UpInvictus Gaming:Uzi,KaiSa,HAS_CHAMPION
2018-281Royal Never Give UpInvictus Gaming:Karsa,Sejuani,HAS_CHAMPION
2018-281Royal Never Give UpInvictus Gaming:xiaohu,Zoe,HAS_CHAMPION
2018-281Royal Never Give UpInvictus Gaming:Ming,Tahm Kench,HAS_CHAMPION
2018-281Royal Never Give UpInvictus Gaming:LetMe,Chogath,HAS_CHAMPION
2018-281Royal Never Give UpInvictus Gaming:JackeyLove,Varus,HAS_CHAMPION
2018-281Royal Never Give UpInvictus Gaming:Ning,Zac,HAS_CHAMPION
2018-281Royal Never Give UpInvictus Gaming:RooKie,Ryze,HAS_CHAMPION
2018-281Royal Never Give UpInvictus Gaming:Baolan,Rakan,HAS_CHAMPION
2018-281Royal Never Give UpInvictus Gaming:TheShy,Gnar,HAS_CHAMPION
2018-282Royal Never Give UpInvictus Gaming:Uzi,Ashe,HAS_CHAMPION
2018-282Royal Never Give UpInvictus Gaming:Karsa,Kindred,HAS_CHAMPION
2018-282Royal Never Give UpInvictus Gaming:xiaohu,Azir,HAS_CHAMPION
2018-282Royal Never Give UpInvictus Gaming:Ming,Tahm Kench,HAS_CHAMPION
2018-282Royal Never Give UpInvictus Gaming:LetMe,Ornn,HAS_CHAMPION
2018-282Royal Never Give UpInvictus Gaming:JackeyLove,Varus,HAS_CHAMPION
2018-282Royal Never Give UpInvictus Gaming:Ning,Xin Zhao,HAS_CHAMPION
2018-282Royal Never Give UpInvictus Gaming:RooKie,Ryze,HAS_CHAMPION
2018-282Royal Never Give UpInvictus Gaming:Baolan,Braum,HAS_CHAMPION
2018-282Royal Never Give UpInvictus Gaming:TheShy,Gnar,HAS_CHAMPION
2018-281JD GamingBilibili Gaming:LokeN,Ezreal,HAS_CHAMPION
2018-281JD GamingBilibili Gaming:Clid,Kindred,HAS_CHAMPION
2018-281JD GamingBilibili Gaming:Yagao,Galio,HAS_CHAMPION
2018-281JD GamingBilibili Gaming:LvMao,Tahm Kench,HAS_CHAMPION
2018-281JD GamingBilibili Gaming:Zoom,Gangplank,HAS_CHAMPION
2018-281JD GamingBilibili Gaming:jinjiao,Varus,HAS_CHAMPION
2018-281JD GamingBilibili Gaming:M1anhua,Xin Zhao,HAS_CHAMPION
2018-281JD GamingBilibili Gaming:Athena,Azir,HAS_CHAMPION
2018-281JD GamingBilibili Gaming:road,Pyke,HAS_CHAMPION
2018-281JD GamingBilibili Gaming:AmazingJ,Gragas,HAS_CHAMPION
2018-282Bilibili GamingJD Gaming:jinjiao,KaiSa,HAS_CHAMPION
2018-282Bilibili GamingJD Gaming:Chieftain,Sejuani,HAS_CHAMPION
2018-282Bilibili GamingJD Gaming:Mole,Yasuo,HAS_CHAMPION
2018-282Bilibili GamingJD Gaming:road,Braum,HAS_CHAMPION
2018-282Bilibili GamingJD Gaming:AmazingJ,Camille,HAS_CHAMPION
2018-282Bilibili GamingJD Gaming:LokeN,Ezreal,HAS_CHAMPION
2018-282Bilibili GamingJD Gaming:Clid,Olaf,HAS_CHAMPION
2018-282Bilibili GamingJD Gaming:Yagao,Azir,HAS_CHAMPION
2018-282Bilibili GamingJD Gaming:LvMao,Shen,HAS_CHAMPION
2018-282Bilibili GamingJD Gaming:Zoom,Swain,HAS_CHAMPION
2018-281Suning GamingJD Gaming:Fury,Ahri,HAS_CHAMPION
2018-281Suning GamingJD Gaming:H4cker,Sejuani,HAS_CHAMPION
2018-281Suning GamingJD Gaming:Angel,Yasuo,HAS_CHAMPION
2018-281Suning GamingJD Gaming:Yoon,Shen,HAS_CHAMPION
2018-281Suning GamingJD Gaming:XiaoAL,Gnar,HAS_CHAMPION
2018-281Suning GamingJD Gaming:LokeN,Xayah,HAS_CHAMPION
2018-281Suning GamingJD Gaming:Clid,Camille,HAS_CHAMPION
2018-281Suning GamingJD Gaming:Yagao,Ryze,HAS_CHAMPION
2018-281Suning GamingJD Gaming:LvMao,Leona,HAS_CHAMPION
2018-281Suning GamingJD Gaming:Zoom,Maokai,HAS_CHAMPION
2018-282JD GamingSuning Gaming:LokeN,Ezreal,HAS_CHAMPION
2018-282JD GamingSuning Gaming:Clid,Gragas,HAS_CHAMPION
2018-282JD GamingSuning Gaming:Yagao,Azir,HAS_CHAMPION
2018-282JD GamingSuning Gaming:LvMao,Shen,HAS_CHAMPION
2018-282JD GamingSuning Gaming:Zoom,Gangplank,HAS_CHAMPION
2018-282JD GamingSuning Gaming:Fury,KaiSa,HAS_CHAMPION
2018-282JD GamingSuning Gaming:H4cker,Camille,HAS_CHAMPION
2018-282JD GamingSuning Gaming:Angel,Orianna,HAS_CHAMPION
2018-282JD GamingSuning Gaming:Yoon,Rakan,HAS_CHAMPION
2018-282JD GamingSuning Gaming:XiaoAL,Gnar,HAS_CHAMPION
2018-283Suning GamingJD Gaming:Fury,Swain,HAS_CHAMPION
2018-283Suning GamingJD Gaming:H4cker,Trundle,HAS_CHAMPION
2018-283Suning GamingJD Gaming:Angel,Yasuo,HAS_CHAMPION
2018-283Suning GamingJD Gaming:Yoon,Leona,HAS_CHAMPION
2018-283Suning GamingJD Gaming:XiaoAL,Gangplank,HAS_CHAMPION
2018-283Suning GamingJD Gaming:LokeN,Ezreal,HAS_CHAMPION
2018-283Suning GamingJD Gaming:Clid,Gragas,HAS_CHAMPION
2018-283Suning GamingJD Gaming:Yagao,Orianna,HAS_CHAMPION
2018-283Suning GamingJD Gaming:LvMao,Alistar,HAS_CHAMPION
2018-283Suning GamingJD Gaming:Zoom,Darius,HAS_CHAMPION
2018-281OMGRogue Warriors:Chelly,Ezreal,HAS_CHAMPION
2018-281OMGRogue Warriors:jiekou,Taliyah,HAS_CHAMPION
2018-281OMGRogue Warriors:icon,Zoe,HAS_CHAMPION
2018-281OMGRogue Warriors:Five,Gragas,HAS_CHAMPION
2018-281OMGRogue Warriors:Xiyang,Chogath,HAS_CHAMPION
2018-281OMGRogue Warriors:SmLz,Jhin,HAS_CHAMPION
2018-281OMGRogue Warriors:Flawless,Camille,HAS_CHAMPION
2018-281OMGRogue Warriors:Doinb,Ryze,HAS_CHAMPION
2018-281OMGRogue Warriors:killua,Shen,HAS_CHAMPION
2018-281OMGRogue Warriors:Mouse,Ornn,HAS_CHAMPION
2018-282OMGRogue Warriors:Chelly,KaiSa,HAS_CHAMPION
2018-282OMGRogue Warriors:jiekou,Camille,HAS_CHAMPION
2018-282OMGRogue Warriors:icon,Fiora,HAS_CHAMPION
2018-282OMGRogue Warriors:Five,Alistar,HAS_CHAMPION
2018-282OMGRogue Warriors:Xiyang,Ornn,HAS_CHAMPION
2018-282OMGRogue Warriors:SmLz,Ezreal,HAS_CHAMPION
2018-282OMGRogue Warriors:Flawless,Sejuani,HAS_CHAMPION
2018-282OMGRogue Warriors:Doinb,Kled,HAS_CHAMPION
2018-282OMGRogue Warriors:killua,Rakan,HAS_CHAMPION
2018-282OMGRogue Warriors:Mouse,Dr. Mundo,HAS_CHAMPION
2018-283OMGRogue Warriors:Chelly,Tristana,HAS_CHAMPION
2018-283OMGRogue Warriors:jiekou,Gragas,HAS_CHAMPION
2018-283OMGRogue Warriors:icon,Ryze,HAS_CHAMPION
2018-283OMGRogue Warriors:Five,Alistar,HAS_CHAMPION
2018-283OMGRogue Warriors:Xiyang,Gangplank,HAS_CHAMPION
2018-283OMGRogue Warriors:SmLz,Ezreal,HAS_CHAMPION
2018-283OMGRogue Warriors:Flawless,Kindred,HAS_CHAMPION
2018-283OMGRogue Warriors:Doinb,Kassadin,HAS_CHAMPION
2018-283OMGRogue Warriors:killua,Rakan,HAS_CHAMPION
2018-283OMGRogue Warriors:Mouse,Dr. Mundo,HAS_CHAMPION
2018-281Team WEOMG:Mystic,Tristana,HAS_CHAMPION
2018-281Team WEOMG:Condi,Camille,HAS_CHAMPION
2018-281Team WEOMG:xiye,Ryze,HAS_CHAMPION
2018-281Team WEOMG:Missing,Rakan,HAS_CHAMPION
2018-281Team WEOMG:957,Gnar,HAS_CHAMPION
2018-281Team WEOMG:Chelly,KaiSa,HAS_CHAMPION
2018-281Team WEOMG:jiekou,Trundle,HAS_CHAMPION
2018-281Team WEOMG:icon,Kled,HAS_CHAMPION
2018-281Team WEOMG:Five,Alistar,HAS_CHAMPION
2018-281Team WEOMG:Xiyang,Chogath,HAS_CHAMPION
2018-282Team WEOMG:Mystic,Xayah,HAS_CHAMPION
2018-282Team WEOMG:Condi,Trundle,HAS_CHAMPION
2018-282Team WEOMG:xiye,Yasuo,HAS_CHAMPION
2018-282Team WEOMG:Missing,Rakan,HAS_CHAMPION
2018-282Team WEOMG:957,Chogath,HAS_CHAMPION
2018-282Team WEOMG:Chelly,KaiSa,HAS_CHAMPION
2018-282Team WEOMG:jiekou,Camille,HAS_CHAMPION
2018-282Team WEOMG:icon,Vladimir,HAS_CHAMPION
2018-282Team WEOMG:Five,Alistar,HAS_CHAMPION
2018-282Team WEOMG:Xiyang,Ornn,HAS_CHAMPION
2018-283Team WEOMG:Mystic,Xayah,HAS_CHAMPION
2018-283Team WEOMG:Condi,Gragas,HAS_CHAMPION
2018-283Team WEOMG:xiye,LeBlanc,HAS_CHAMPION
2018-283Team WEOMG:Missing,Rakan,HAS_CHAMPION
2018-283Team WEOMG:957,Gnar,HAS_CHAMPION
2018-283Team WEOMG:Chelly,KaiSa,HAS_CHAMPION
2018-283Team WEOMG:jiekou,Trundle,HAS_CHAMPION
2018-283Team WEOMG:icon,Vladimir,HAS_CHAMPION
2018-283Team WEOMG:Five,Alistar,HAS_CHAMPION
2018-283Team WEOMG:Xiyang,Ornn,HAS_CHAMPION
2018-281Suning GamingRoyal Never Give Up:Fury,Ahri,HAS_CHAMPION
2018-281Suning GamingRoyal Never Give Up:H4cker,Trundle,HAS_CHAMPION
2018-281Suning GamingRoyal Never Give Up:Angel,Orianna,HAS_CHAMPION
2018-281Suning GamingRoyal Never Give Up:Yoon,Alistar,HAS_CHAMPION
2018-281Suning GamingRoyal Never Give Up:XiaoAL,Gnar,HAS_CHAMPION
2018-281Suning GamingRoyal Never Give Up:Uzi,Lucian,HAS_CHAMPION
2018-281Suning GamingRoyal Never Give Up:Karsa,Camille,HAS_CHAMPION
2018-281Suning GamingRoyal Never Give Up:xiaohu,Azir,HAS_CHAMPION
2018-281Suning GamingRoyal Never Give Up:Ming,Rakan,HAS_CHAMPION
2018-281Suning GamingRoyal Never Give Up:Zz1tai,Jayce,HAS_CHAMPION
2018-282Suning GamingRoyal Never Give Up:Fury,Swain,HAS_CHAMPION
2018-282Suning GamingRoyal Never Give Up:H4cker,Olaf,HAS_CHAMPION
2018-282Suning GamingRoyal Never Give Up:Angel,Azir,HAS_CHAMPION
2018-282Suning GamingRoyal Never Give Up:Yoon,Rakan,HAS_CHAMPION
2018-282Suning GamingRoyal Never Give Up:XiaoAL,Gnar,HAS_CHAMPION
2018-282Suning GamingRoyal Never Give Up:Uzi,Vayne,HAS_CHAMPION
2018-282Suning GamingRoyal Never Give Up:Karsa,Sejuani,HAS_CHAMPION
2018-282Suning GamingRoyal Never Give Up:xiaohu,Orianna,HAS_CHAMPION
2018-282Suning GamingRoyal Never Give Up:Ming,Alistar,HAS_CHAMPION
2018-282Suning GamingRoyal Never Give Up:Zz1tai,Ornn,HAS_CHAMPION
2018-281Edward GamingTeam WE:iBOY,Varus,HAS_CHAMPION
2018-281Edward GamingTeam WE:ClearLove,RekSai,HAS_CHAMPION
2018-281Edward GamingTeam WE:Scout,Velkoz,HAS_CHAMPION
2018-281Edward GamingTeam WE:meiko,Tahm Kench,HAS_CHAMPION
2018-281Edward GamingTeam WE:ray,Chogath,HAS_CHAMPION
2018-281Edward GamingTeam WE:Mystic,Ezreal,HAS_CHAMPION
2018-281Edward GamingTeam WE:Pepper,Xin Zhao,HAS_CHAMPION
2018-281Edward GamingTeam WE:xiye,Ryze,HAS_CHAMPION
2018-281Edward GamingTeam WE:Ben,Braum,HAS_CHAMPION
2018-281Edward GamingTeam WE:957,Shen,HAS_CHAMPION
2018-282Edward GamingTeam WE:iBOY,Varus,HAS_CHAMPION
2018-282Edward GamingTeam WE:ClearLove,Trundle,HAS_CHAMPION
2018-282Edward GamingTeam WE:Scout,Orianna,HAS_CHAMPION
2018-282Edward GamingTeam WE:meiko,Rakan,HAS_CHAMPION
2018-282Edward GamingTeam WE:ray,Gragas,HAS_CHAMPION
2018-282Edward GamingTeam WE:Mystic,KaiSa,HAS_CHAMPION
2018-282Edward GamingTeam WE:Pepper,Camille,HAS_CHAMPION
2018-282Edward GamingTeam WE:xiye,Galio,HAS_CHAMPION
2018-282Edward GamingTeam WE:Ben,Alistar,HAS_CHAMPION
2018-282Edward GamingTeam WE:957,Jarvan IV,HAS_CHAMPION
2018-281Topsports GamingTeam WE:Qiuqiu,Ahri,HAS_CHAMPION
2018-281Topsports GamingTeam WE:Xx,Gragas,HAS_CHAMPION
2018-281Topsports GamingTeam WE:Corn,Yasuo,HAS_CHAMPION
2018-281Topsports GamingTeam WE:CAT,Alistar,HAS_CHAMPION
2018-281Topsports GamingTeam WE:Moyu,Gnar,HAS_CHAMPION
2018-281Topsports GamingTeam WE:Mystic,Xayah,HAS_CHAMPION
2018-281Topsports GamingTeam WE:Condi,Trundle,HAS_CHAMPION
2018-281Topsports GamingTeam WE:xiye,LeBlanc,HAS_CHAMPION
2018-281Topsports GamingTeam WE:Missing,Rakan,HAS_CHAMPION
2018-281Topsports GamingTeam WE:957,Chogath,HAS_CHAMPION
2018-282Team WETopsports Gaming:Mystic,Sivir,HAS_CHAMPION
2018-282Team WETopsports Gaming:Condi,Trundle,HAS_CHAMPION
2018-282Team WETopsports Gaming:xiye,Ryze,HAS_CHAMPION
2018-282Team WETopsports Gaming:Missing,Braum,HAS_CHAMPION
2018-282Team WETopsports Gaming:957,Chogath,HAS_CHAMPION
2018-282Team WETopsports Gaming:Qiuqiu,Varus,HAS_CHAMPION
2018-282Team WETopsports Gaming:Xx,Camille,HAS_CHAMPION
2018-282Team WETopsports Gaming:Corn,Orianna,HAS_CHAMPION
2018-282Team WETopsports Gaming:CAT,Tahm Kench,HAS_CHAMPION
2018-282Team WETopsports Gaming:Moyu,Gnar,HAS_CHAMPION
2018-283Topsports GamingTeam WE:Qiuqiu,Vladimir,HAS_CHAMPION
2018-283Topsports GamingTeam WE:Xx,Gragas,HAS_CHAMPION
2018-283Topsports GamingTeam WE:Corn,Yasuo,HAS_CHAMPION
2018-283Topsports GamingTeam WE:CAT,Shen,HAS_CHAMPION
2018-283Topsports GamingTeam WE:Moyu,Kled,HAS_CHAMPION
